ubigeo,anio,cluster
151028,2022,6
151029,2022,6
151030,2022,9
151031,2022,6
151032,2022,6
151033,2022,9
160101,2022,2
160102,2022,2
160103,2022,2
160104,2022,2
160105,2022,2
160106,2022,2
160107,2022,2
160108,2022,2
160110,2022,2
160112,2022,2
160113,2022,2
160201,2022,2
160202,2022,2
160205,2022,2
160206,2022,2
160210,2022,2
160211,2022,2
160301,2022,2
160302,2022,2
160303,2022,2
160304,2022,1
160305,2022,2
160401,2022,2
160402,2022,2
160403,2022,2
160404,2022,2
160501,2022,2
160502,2022,2
160503,2022,2
160504,2022,2
160505,2022,2
160506,2022,2
160507,2022,2
160508,2022,2
160509,2022,2
160510,2022,2
160511,2022,2
160601,2022,2
160602,2022,2
160603,2022,2
160604,2022,2
160605,2022,2
160606,2022,2
160701,2022,2
160702,2022,2
160703,2022,2
160704,2022,2
160705,2022,2
160706,2022,2
160801,2022,2
160802,2022,2
160803,2022,2
160804,2022,2
170101,2022,2
170102,2022,2
170103,2022,2
170104,2022,2
170201,2022,3
170202,2022,2
170203,2022,2
170204,2022,3
170301,2022,2
170302,2022,2
170303,2022,2
180101,2022,8
180102,2022,8
180103,2022,8
180104,2022,8
180105,2022,8
180106,2022,8
180201,2022,8
180202,2022,8
180203,2022,8
180204,2022,9
180205,2022,8
180206,2022,8
180207,2022,8
180208,2022,8
180209,2022,8
180210,2022,8
180211,2022,8
180301,2022,1
180302,2022,8
180303,2022,8
190101,2022,9
190102,2022,3
190103,2022,5
190104,2022,9
190105,2022,9
190106,2022,5
190107,2022,3
190108,2022,5
190109,2022,9
190110,2022,5
190111,2022,9
190112,2022,9
190113,2022,9
190201,2022,5
190202,2022,5
190203,2022,5
190204,2022,5
190205,2022,5
190206,2022,5
190207,2022,5
190208,2022,5
190301,2022,3
190302,2022,3
190303,2022,3
190304,2022,3
190305,2022,3
190306,2022,3
190307,2022,3
190308,2022,2
200101,2022,1
200104,2022,2
200105,2022,1
200107,2022,1
200108,2022,1
200109,2022,1
200110,2022,1
200111,2022,2
200114,2022,2
200115,2022,1
200201,2022,3
200202,2022,2
200203,2022,4
200204,2022,3
200205,2022,4
200206,2022,3
200207,2022,2
200208,2022,2
200209,2022,4
200210,2022,2
200301,2022,3
200302,2022,4
200303,2022,3
200304,2022,3
200305,2022,4
200306,2022,4
200307,2022,3
200308,2022,3
200401,2022,2
200402,2022,2
200403,2022,4
200404,2022,2
200405,2022,2
200406,2022,2
200407,2022,4
200408,2022,4
200409,2022,4
200410,2022,4
200501,2022,1
200502,2022,1
200503,2022,1
200504,2022,1
200505,2022,1
200506,2022,1
200507,2022,1
200601,2022,2
200602,2022,10
200603,2022,1
200604,2022,2
200605,2022,2
200606,2022,1
200607,2022,2
200608,2022,2
200701,2022,1
200702,2022,2
200703,2022,1
200704,2022,1
200705,2022,2
200706,2022,2
200801,2022,1
200802,2022,1
200803,2022,1
200804,2022,1
200805,2022,1
200806,2022,1
210101,2022,10
210102,2022,10
210103,2022,9
210104,2022,10
210105,2022,10
210106,2022,10
210107,2022,10
210108,2022,10
210109,2022,9
210110,2022,10
210111,2022,9
210112,2022,10
210113,2022,9
210114,2022,10
210115,2022,10
210201,2022,10
210202,2022,10
210203,2022,10
210204,2022,9
210205,2022,10
210206,2022,10
210207,2022,10
210208,2022,9
210209,2022,9
210210,2022,10
210211,2022,9
210212,2022,9
210213,2022,10
210214,2022,10
210215,2022,0
210301,2022,9
210302,2022,9
210303,2022,3
210304,2022,9
210305,2022,9
210306,2022,9
210307,2022,9
210308,2022,3
210309,2022,3
210310,2022,9
210401,2022,10
210402,2022,10
210403,2022,10
210404,2022,10
210405,2022,10
210406,2022,10
210407,2022,10
210501,2022,10
210502,2022,8
210503,2022,10
210504,2022,8
210505,2022,10
210601,2022,10
210602,2022,9
210603,2022,10
210604,2022,10
210605,2022,10
210606,2022,10
210607,2022,10
210608,2022,10
210701,2022,9
210702,2022,9
210703,2022,10
210704,2022,10
210705,2022,9
210706,2022,9
210707,2022,9
210708,2022,10
210709,2022,9
210710,2022,9
210801,2022,9
210802,2022,9
210803,2022,9
210804,2022,9
210805,2022,9
210806,2022,9
210807,2022,9
210808,2022,9
210809,2022,9
210901,2022,10
210902,2022,10
210903,2022,9
210904,2022,10
211001,2022,9
211002,2022,9
211003,2022,10
211004,2022,9
211005,2022,9
211101,2022,10
211102,2022,10
211103,2022,9
211104,2022,10
211105,2022,10
211201,2022,3
211202,2022,9
211203,2022,3
211204,2022,3
211205,2022,3
211206,2022,3
211207,2022,3
211208,2022,3
211209,2022,3
211210,2022,3
211301,2022,10
211302,2022,2
211303,2022,10
211304,2022,10
211305,2022,10
211306,2022,10
211307,2022,10
220101,2022,2
220102,2022,2
220103,2022,2
220104,2022,2
220105,2022,2
220106,2022,2
220201,2022,2
220202,2022,2
220203,2022,2
220204,2022,2
220205,2022,2
220206,2022,2
220301,2022,2
220302,2022,2
220303,2022,2
220304,2022,2
220305,2022,2
220401,2022,2
220402,2022,2
220403,2022,2
220404,2022,2
220405,2022,2
220406,2022,2
220501,2022,2
220502,2022,2
220503,2022,2
220504,2022,2
220505,2022,2
220506,2022,2
220507,2022,2
220508,2022,2
220509,2022,2
220510,2022,2
220511,2022,2
220601,2022,2
220602,2022,3
220603,2022,3
220604,2022,2
220605,2022,2
220701,2022,2
220702,2022,2
220703,2022,2
220704,2022,2
220705,2022,2
220706,2022,2
220707,2022,2
220708,2022,2
220709,2022,2
220710,2022,2
220801,2022,2
220802,2022,2
220803,2022,2
220804,2022,2
220805,2022,2
220806,2022,2
220807,2022,2
220808,2022,2
220809,2022,2
220901,2022,2
220902,2022,2
220903,2022,2
220904,2022,2
220905,2022,2
220906,2022,2
220907,2022,2
220908,2022,2
220909,2022,2
220910,2022,2
220911,2022,2
220912,2022,2
220913,2022,2
220914,2022,2
221001,2022,3
221002,2022,3
221003,2022,3
221004,2022,3
221005,2022,3
221006,2022,2
230101,2022,1
230102,2022,8
230103,2022,8
230104,2022,8
230105,2022,8
230106,2022,8
230107,2022,8
230108,2022,8
230109,2022,8
230110,2022,1
230111,2022,1
230201,2022,8
230202,2022,8
230203,2022,8
230204,2022,8
230205,2022,8
230206,2022,8
230301,2022,8
230302,2022,8
230303,2022,8
230401,2022,8
230402,2022,8
230403,2022,8
230404,2022,8
230405,2022,8
230406,2022,8
230407,2022,8
230408,2022,8
240101,2022,2
240102,2022,2
240103,2022,2
240104,2022,2
240105,2022,2
240106,2022,2
240201,2022,2
240202,2022,2
240203,2022,2
240301,2022,2
240302,2022,2
240303,2022,2
240304,2022,2
250101,2022,2
250102,2022,2
250103,2022,2
250104,2022,2
250105,2022,2
250106,2022,2
250107,2022,2
250201,2022,2
250202,2022,2
250203,2022,2
250204,2022,2
250301,2022,2
250302,2022,2
250303,2022,2
250304,2022,2
250305,2022,2
250306,2022,2
250307,2022,2
250401,2022,2
010101,2023,4
010102,2023,4
010103,2023,3
010104,2023,4
010105,2023,4
010106,2023,3
010107,2023,4
010108,2023,4
010109,2023,4
010110,2023,3
010111,2023,4
010112,2023,4
010113,2023,4
010114,2023,4
010115,2023,4
010116,2023,4
010117,2023,4
010118,2023,4
010119,2023,4
010120,2023,4
010121,2023,4
010201,2023,2
010202,2023,2
010203,2023,2
010204,2023,2
010205,2023,3
010206,2023,2
010301,2023,4
010302,2023,4
010303,2023,4
010304,2023,4
010305,2023,4
010306,2023,3
010307,2023,4
010308,2023,4
010309,2023,4
010310,2023,4
010311,2023,4
010312,2023,3
010401,2023,3
010402,2023,3
010403,2023,2
010501,2023,4
010502,2023,4
010503,2023,4
010504,2023,4
010505,2023,4
010506,2023,4
010507,2023,4
010508,2023,4
010509,2023,4
010510,2023,4
010511,2023,4
010512,2023,4
010513,2023,4
010514,2023,4
010515,2023,4
010516,2023,4
010517,2023,4
010518,2023,4
010519,2023,4
010520,2023,4
010521,2023,4
010522,2023,4
010523,2023,4
010601,2023,4
010602,2023,4
010603,2023,4
010604,2023,4
010605,2023,4
010606,2023,4
010607,2023,4
010608,2023,4
010609,2023,4
010610,2023,4
010611,2023,4
010612,2023,4
010701,2023,4
010702,2023,3
010703,2023,4
010704,2023,2
010705,2023,4
010706,2023,4
010707,2023,4
020101,2023,9
020102,2023,6
020103,2023,6
020104,2023,6
020105,2023,0
020106,2023,0
020107,2023,6
020108,2023,9
020109,2023,6
020110,2023,6
020111,2023,0
020112,2023,0
020201,2023,5
020202,2023,6
020203,2023,5
020204,2023,5
020205,2023,6
020301,2023,5
020302,2023,5
020303,2023,5
020304,2023,5
020305,2023,5
020306,2023,5
020401,2023,0
020402,2023,0
020501,2023,5
020502,2023,5
020503,2023,6
020504,2023,5
020505,2023,6
020506,2023,6
020507,2023,6
020508,2023,5
020509,2023,5
020510,2023,6
020511,2023,6
020512,2023,6
020513,2023,6
020514,2023,6
020515,2023,6
020601,2023,0
020602,2023,0
020603,2023,0
020604,2023,0
020605,2023,0
020606,2023,0
020607,2023,0
020608,2023,0
020609,2023,0
020610,2023,0
020611,2023,0
020701,2023,5
020702,2023,5
020703,2023,5
020801,2023,6
020802,2023,6
020803,2023,1
020804,2023,6
020901,2023,6
020902,2023,5
020903,2023,6
020904,2023,5
020905,2023,6
020906,2023,6
020907,2023,6
021001,2023,0
021002,2023,5
021003,2023,5
021004,2023,9
021005,2023,5
021006,2023,5
021007,2023,5
021008,2023,0
021009,2023,5
021010,2023,5
021011,2023,5
021012,2023,5
021013,2023,5
021014,2023,5
021015,2023,5
021016,2023,5
021101,2023,6
021102,2023,6
021103,2023,6
021104,2023,6
021105,2023,6
021201,2023,0
021202,2023,6
021203,2023,0
021204,2023,6
021205,2023,0
021206,2023,6
021207,2023,0
021208,2023,0
021209,2023,6
021210,2023,6
021301,2023,5
021302,2023,5
021303,2023,5
021304,2023,5
021305,2023,5
021306,2023,5
021307,2023,5
021308,2023,5
021401,2023,6
021402,2023,6
021403,2023,6
021404,2023,6
021405,2023,6
021406,2023,6
021407,2023,6
021408,2023,6
021409,2023,6
021410,2023,6
021501,2023,6
021502,2023,6
021503,2023,5
021504,2023,4
021505,2023,6
021506,2023,6
021507,2023,6
021508,2023,6
021509,2023,5
021510,2023,6
021511,2023,6
021601,2023,5
021602,2023,5
021603,2023,5
021604,2023,5
021701,2023,9
021702,2023,5
021703,2023,6
021704,2023,6
021705,2023,6
021706,2023,6
021707,2023,5
021708,2023,6
021709,2023,6
021710,2023,9
021801,2023,1
021802,2023,6
021803,2023,1
021804,2023,6
021805,2023,6
021806,2023,1
021807,2023,1
021808,2023,1
021809,2023,1
021901,2023,5
021902,2023,5
021903,2023,5
021904,2023,5
021905,2023,5
021906,2023,5
021907,2023,5
021908,2023,5
021909,2023,5
021910,2023,5
022001,2023,0
022002,2023,6
022003,2023,0
022004,2023,0
022005,2023,6
022006,2023,0
022007,2023,6
022008,2023,0
030101,2023,5
030102,2023,5
030103,2023,5
030104,2023,5
030105,2023,3
030106,2023,5
030107,2023,5
030108,2023,5
030109,2023,7
030201,2023,0
030202,2023,0
030203,2023,5
030204,2023,5
030205,2023,0
030206,2023,5
030207,2023,5
030208,2023,3
030209,2023,0
030210,2023,9
030211,2023,9
030212,2023,5
030213,2023,5
030214,2023,5
030215,2023,0
030216,2023,0
030217,2023,5
030218,2023,0
030219,2023,0
030220,2023,0
030301,2023,9
030302,2023,5
030303,2023,5
030304,2023,9
030305,2023,9
030306,2023,5
030307,2023,5
030401,2023,7
030402,2023,9
030403,2023,7
030404,2023,5
030405,2023,5
030406,2023,9
030407,2023,7
030408,2023,7
030409,2023,5
030410,2023,7
030411,2023,5
030412,2023,9
030413,2023,7
030414,2023,5
030415,2023,5
030416,2023,7
030417,2023,7
030501,2023,5
030502,2023,5
030503,2023,5
030504,2023,9
030505,2023,0
030506,2023,5
030601,2023,5
030602,2023,5
030603,2023,0
030604,2023,5
030605,2023,0
030606,2023,5
030607,2023,5
030608,2023,5
030609,2023,5
030610,2023,5
030611,2023,5
030612,2023,5
030701,2023,5
030702,2023,5
030703,2023,5
030704,2023,5
030705,2023,5
030706,2023,5
030707,2023,5
030708,2023,5
030709,2023,5
030710,2023,5
030711,2023,5
030712,2023,5
030713,2023,5
030714,2023,5
040101,2023,10
040102,2023,10
040103,2023,10
040104,2023,10
040105,2023,10
040106,2023,10
040107,2023,10
040108,2023,8
040109,2023,10
040110,2023,10
040111,2023,10
040112,2023,10
040113,2023,8
040114,2023,8
040115,2023,8
040116,2023,10
040117,2023,10
040118,2023,8
040119,2023,8
040120,2023,8
040121,2023,8
040122,2023,10
040123,2023,10
040124,2023,8
040125,2023,8
040126,2023,10
040127,2023,8
040128,2023,8
040129,2023,10
040201,2023,1
040202,2023,1
040203,2023,8
040204,2023,1
040205,2023,1
040206,2023,8
040207,2023,8
040208,2023,1
040301,2023,8
040302,2023,8
040303,2023,8
040304,2023,8
040305,2023,8
040306,2023,8
040307,2023,8
040308,2023,8
040309,2023,8
040310,2023,8
040311,2023,8
040312,2023,8
040313,2023,8
040401,2023,8
040402,2023,8
040403,2023,8
040404,2023,8
040405,2023,8
040406,2023,8
040407,2023,8
040408,2023,8
040409,2023,8
040410,2023,8
040411,2023,8
040412,2023,8
040413,2023,8
040414,2023,8
040501,2023,8
040502,2023,8
040503,2023,8
040504,2023,9
040505,2023,9
040506,2023,8
040507,2023,8
040508,2023,8
040509,2023,8
040510,2023,8
040511,2023,8
040512,2023,8
040513,2023,8
040514,2023,9
040515,2023,9
040516,2023,8
040517,2023,9
040518,2023,8
040519,2023,8
040520,2023,8
040601,2023,8
040602,2023,8
040603,2023,9
040604,2023,6
040605,2023,8
040606,2023,8
040607,2023,8
040608,2023,8
040701,2023,8
040702,2023,8
040703,2023,1
040704,2023,8
040705,2023,1
040706,2023,8
040801,2023,8
040802,2023,8
040803,2023,6
040804,2023,8
040805,2023,8
040806,2023,9
040807,2023,6
040808,2023,6
040809,2023,6
040810,2023,8
040811,2023,8
050101,2023,0
050102,2023,0
050103,2023,0
050104,2023,0
050105,2023,0
050106,2023,0
050107,2023,0
050108,2023,0
050109,2023,0
050110,2023,10
050111,2023,0
050112,2023,0
050113,2023,0
050114,2023,0
050115,2023,0
050116,2023,10
050201,2023,0
050202,2023,5
050203,2023,0
050204,2023,0
050205,2023,9
050206,2023,5
050301,2023,9
050302,2023,5
050303,2023,9
050304,2023,9
050401,2023,0
050402,2023,5
050403,2023,0
050404,2023,0
050405,2023,5
050406,2023,5
050407,2023,3
050408,2023,3
050409,2023,3
050410,2023,5
050411,2023,3
050412,2023,5
050413,2023,5
050501,2023,0
050502,2023,3
050503,2023,3
050504,2023,0
050505,2023,3
050506,2023,5
050507,2023,3
050508,2023,0
050509,2023,3
050510,2023,3
050511,2023,3
050512,2023,3
050513,2023,3
050514,2023,0
050515,2023,0
050601,2023,9
050602,2023,9
050603,2023,9
050604,2023,9
050605,2023,8
050606,2023,9
050607,2023,6
050608,2023,8
050609,2023,8
050610,2023,8
050611,2023,8
050612,2023,8
050613,2023,8
050614,2023,8
050615,2023,8
050616,2023,8
050617,2023,8
050618,2023,8
050619,2023,8
050620,2023,5
050621,2023,8
050701,2023,9
050702,2023,8
050703,2023,8
050704,2023,8
050705,2023,8
050706,2023,8
050707,2023,8
050708,2023,8
050801,2023,8
050802,2023,8
050803,2023,6
050804,2023,8
050805,2023,8
050806,2023,8
050807,2023,7
050808,2023,8
050809,2023,6
050810,2023,8
050901,2023,5
050902,2023,7
050903,2023,5
050904,2023,5
050905,2023,9
050906,2023,5
050907,2023,5
050908,2023,9
050909,2023,5
050910,2023,5
050911,2023,9
051001,2023,5
051002,2023,5
051003,2023,5
051004,2023,5
051005,2023,5
051006,2023,5
051007,2023,0
051008,2023,5
051009,2023,5
051010,2023,5
051011,2023,5
051012,2023,9
051101,2023,0
051102,2023,5
051103,2023,7
051104,2023,0
051105,2023,5
051106,2023,5
051107,2023,7
051108,2023,0
060101,2023,0
060102,2023,0
060103,2023,0
060104,2023,0
060105,2023,0
060106,2023,0
060107,2023,0
060108,2023,0
060109,2023,0
060110,2023,0
060111,2023,0
060112,2023,0
060201,2023,0
060202,2023,0
060203,2023,0
060204,2023,0
060301,2023,4
060302,2023,4
060303,2023,4
060304,2023,0
060305,2023,4
060306,2023,4
060307,2023,0
060308,2023,0
060309,2023,0
060310,2023,0
060311,2023,3
060312,2023,0
060401,2023,0
060402,2023,4
060403,2023,4
060404,2023,4
060405,2023,4
060406,2023,4
060407,2023,4
060408,2023,4
060409,2023,4
060410,2023,4
060411,2023,4
060412,2023,4
060413,2023,0
060414,2023,4
060415,2023,4
060416,2023,4
060417,2023,4
060418,2023,2
060419,2023,0
060501,2023,4
060502,2023,4
060503,2023,1
060504,2023,4
060505,2023,1
060506,2023,4
060507,2023,4
060508,2023,1
060601,2023,4
060602,2023,4
060603,2023,4
060604,2023,4
060605,2023,4
060606,2023,4
060607,2023,4
060608,2023,4
060609,2023,4
060610,2023,4
060611,2023,4
060612,2023,4
060613,2023,4
060614,2023,4
060615,2023,4
060701,2023,0
060702,2023,0
060703,2023,0
060801,2023,3
060802,2023,3
060803,2023,3
060804,2023,4
060805,2023,3
060806,2023,3
060807,2023,3
060808,2023,4
060809,2023,3
060810,2023,3
060811,2023,3
060812,2023,2
060901,2023,3
060902,2023,3
060903,2023,3
060904,2023,3
060905,2023,3
060906,2023,3
060907,2023,3
061001,2023,0
061002,2023,4
061003,2023,0
061004,2023,0
061005,2023,0
061006,2023,0
061007,2023,0
061101,2023,4
061102,2023,4
061103,2023,4
061104,2023,0
061105,2023,4
061106,2023,4
061107,2023,0
061108,2023,1
061109,2023,4
061110,2023,1
061111,2023,4
061112,2023,4
061113,2023,4
061201,2023,4
061202,2023,4
061203,2023,4
061204,2023,0
061301,2023,4
061302,2023,4
061303,2023,4
061304,2023,4
061305,2023,4
061306,2023,4
061307,2023,4
061308,2023,4
061309,2023,4
061310,2023,4
061311,2023,4
070101,2023,1
070102,2023,1
070103,2023,1
070104,2023,1
070105,2023,1
070106,2023,1
070107,2023,1
080101,2023,0
080102,2023,0
080103,2023,0
080104,2023,0
080105,2023,0
080106,2023,0
080107,2023,0
080108,2023,10
080201,2023,0
080202,2023,9
080203,2023,5
080204,2023,9
080205,2023,0
080206,2023,0
080207,2023,9
080301,2023,0
080302,2023,0
080303,2023,10
080304,2023,0
080305,2023,0
080306,2023,0
080307,2023,7
080308,2023,0
080309,2023,0
080401,2023,0
080402,2023,0
080403,2023,0
080404,2023,0
080405,2023,0
080406,2023,0
080407,2023,0
080408,2023,3
080501,2023,9
080502,2023,9
080503,2023,9
080504,2023,9
080505,2023,9
080506,2023,9
080507,2023,9
080508,2023,9
080601,2023,9
080602,2023,9
080603,2023,9
080604,2023,9
080605,2023,9
080606,2023,9
080607,2023,0
080608,2023,0
080701,2023,9
080702,2023,5
080703,2023,9
080704,2023,0
080705,2023,9
080706,2023,9
080707,2023,0
080708,2023,9
080801,2023,9
080802,2023,9
080803,2023,9
080804,2023,9
080805,2023,9
080806,2023,9
080807,2023,9
080808,2023,9
080901,2023,1
080902,2023,3
080903,2023,3
080904,2023,3
080905,2023,3
080906,2023,3
080907,2023,3
080908,2023,3
080909,2023,3
080910,2023,3
080911,2023,3
080912,2023,3
080913,2023,3
080914,2023,2
080915,2023,3
080916,2023,3
080917,2023,3
080918,2023,3
081001,2023,0
081002,2023,5
081003,2023,5
081004,2023,5
081005,2023,0
081006,2023,5
081007,2023,0
081008,2023,5
081009,2023,0
081101,2023,0
081102,2023,0
081103,2023,0
081104,2023,0
081105,2023,0
081106,2023,3
081201,2023,0
081202,2023,0
081203,2023,3
081204,2023,0
081205,2023,0
081206,2023,9
081207,2023,0
081208,2023,0
081209,2023,9
081210,2023,9
081211,2023,0
081212,2023,0
081301,2023,0
081302,2023,0
081303,2023,0
081304,2023,7
081305,2023,0
081306,2023,0
081307,2023,0
090101,2023,9
090102,2023,5
090103,2023,5
090104,2023,5
090105,2023,5
090106,2023,9
090107,2023,5
090108,2023,5
090109,2023,5
090110,2023,5
090111,2023,5
090112,2023,5
090113,2023,5
090114,2023,5
090115,2023,5
090116,2023,5
090117,2023,0
090118,2023,9
090119,2023,5
090201,2023,0
090202,2023,0
090203,2023,0
090204,2023,0
090205,2023,0
090206,2023,0
090207,2023,0
090208,2023,0
090301,2023,5
090302,2023,0
090303,2023,0
090304,2023,0
090305,2023,0
090306,2023,0
090307,2023,5
090308,2023,0
090309,2023,0
090310,2023,0
090311,2023,0
090312,2023,0
090401,2023,6
090402,2023,6
090403,2023,6
090404,2023,6
090405,2023,6
090406,2023,6
090407,2023,6
090408,2023,6
090409,2023,6
090410,2023,6
090411,2023,9
090412,2023,6
090413,2023,6
090501,2023,5
090502,2023,5
090503,2023,5
090504,2023,0
090505,2023,5
090506,2023,0
090507,2023,5
090508,2023,5
090509,2023,5
090510,2023,5
090511,2023,5
090601,2023,6
090602,2023,6
090603,2023,8
090604,2023,6
090605,2023,8
090606,2023,6
090607,2023,9
090608,2023,8
090609,2023,6
090610,2023,6
090611,2023,8
090612,2023,8
090613,2023,8
090614,2023,8
090615,2023,8
090616,2023,6
090701,2023,0
090702,2023,5
090703,2023,5
090704,2023,5
090705,2023,0
090706,2023,5
090707,2023,3
090709,2023,5
090710,2023,5
090711,2023,5
090713,2023,5
090714,2023,5
090715,2023,5
090716,2023,5
090717,2023,3
090718,2023,3
090719,2023,0
090720,2023,5
090721,2023,3
090722,2023,5
090723,2023,0
090724,2023,3
090725,2023,5
100101,2023,0
100102,2023,0
100103,2023,3
100104,2023,3
100105,2023,5
100106,2023,5
100107,2023,0
100108,2023,5
100109,2023,7
100110,2023,5
100111,2023,0
100112,2023,5
100113,2023,3
100201,2023,3
100202,2023,5
100203,2023,5
100204,2023,0
100205,2023,5
100206,2023,5
100207,2023,5
100208,2023,5
100301,2023,5
100307,2023,5
100311,2023,5
100313,2023,5
100316,2023,5
100317,2023,5
100321,2023,5
100322,2023,5
100323,2023,5
100401,2023,5
100402,2023,5
100403,2023,5
100404,2023,5
100501,2023,5
100502,2023,5
100503,2023,5
100504,2023,5
100505,2023,5
100506,2023,5
100507,2023,3
100508,2023,5
100509,2023,5
100510,2023,5
100511,2023,5
100601,2023,3
100602,2023,3
100603,2023,2
100604,2023,3
100605,2023,2
100606,2023,3
100607,2023,2
100608,2023,2
100609,2023,2
100610,2023,2
100701,2023,5
100702,2023,3
100703,2023,5
100704,2023,3
100705,2023,3
100801,2023,3
100802,2023,3
100803,2023,3
100804,2023,3
100901,2023,2
100902,2023,3
100903,2023,2
100904,2023,2
100905,2023,2
101001,2023,5
101002,2023,5
101003,2023,5
101004,2023,9
101005,2023,5
101006,2023,5
101007,2023,5
101101,2023,5
101102,2023,5
101103,2023,5
101104,2023,5
101105,2023,5
101106,2023,5
101107,2023,5
101108,2023,5
110101,2023,1
110102,2023,1
110103,2023,1
110104,2023,8
110105,2023,1
110106,2023,1
110107,2023,1
110108,2023,1
110109,2023,1
110110,2023,1
110111,2023,8
110112,2023,1
110113,2023,1
110114,2023,1
110201,2023,1
110202,2023,1
110203,2023,6
110204,2023,1
110205,2023,1
110206,2023,1
110207,2023,1
110208,2023,6
110209,2023,6
110210,2023,1
110211,2023,1
110301,2023,8
110302,2023,8
110303,2023,8
110304,2023,8
110305,2023,8
110401,2023,8
110402,2023,8
110403,2023,8
110404,2023,8
110405,2023,8
110501,2023,1
110502,2023,6
110503,2023,1
110504,2023,1
110505,2023,1
110506,2023,1
110507,2023,1
110508,2023,1
120101,2023,0
120104,2023,5
120105,2023,5
120106,2023,10
120107,2023,10
120108,2023,9
120111,2023,10
120112,2023,5
120113,2023,0
120114,2023,10
120116,2023,10
120117,2023,10
120119,2023,10
120120,2023,9
120121,2023,10
120122,2023,0
120124,2023,3
120125,2023,10
120126,2023,0
120127,2023,10
120128,2023,10
120129,2023,10
120130,2023,10
120132,2023,10
120133,2023,10
120134,2023,10
120135,2023,3
120136,2023,10
120201,2023,10
120202,2023,10
120203,2023,3
120204,2023,10
120205,2023,5
120206,2023,0
120207,2023,10
120208,2023,10
120209,2023,5
120210,2023,10
120211,2023,10
120212,2023,10
120213,2023,10
120214,2023,9
120215,2023,10
120301,2023,3
120302,2023,3
120303,2023,3
120304,2023,3
120305,2023,3
120306,2023,3
120401,2023,10
120402,2023,10
120403,2023,10
120404,2023,10
120405,2023,9
120406,2023,9
120407,2023,10
120408,2023,10
120409,2023,10
120410,2023,10
120411,2023,10
120412,2023,10
120413,2023,10
120414,2023,10
120415,2023,10
120416,2023,10
120417,2023,10
120418,2023,10
120419,2023,3
120420,2023,10
120421,2023,10
120422,2023,10
120423,2023,10
120424,2023,10
120425,2023,10
120426,2023,10
120427,2023,5
120428,2023,10
120429,2023,10
120430,2023,10
120431,2023,10
120432,2023,10
120433,2023,10
120434,2023,10
120501,2023,9
120502,2023,9
120503,2023,9
120504,2023,3
120601,2023,3
120602,2023,3
120603,2023,3
120604,2023,3
120605,2023,3
120606,2023,3
120607,2023,3
120608,2023,3
120609,2023,3
120701,2023,5
120702,2023,5
120703,2023,0
120704,2023,5
120705,2023,5
120706,2023,3
120707,2023,5
120708,2023,5
120709,2023,5
120801,2023,9
120802,2023,9
120803,2023,9
120804,2023,9
120805,2023,9
120806,2023,9
120807,2023,9
120808,2023,9
120809,2023,9
120810,2023,9
120901,2023,10
120902,2023,10
120903,2023,10
120904,2023,10
120905,2023,10
120906,2023,10
120907,2023,0
120908,2023,10
120909,2023,9
130101,2023,1
130102,2023,1
130103,2023,1
130104,2023,1
130105,2023,1
130106,2023,1
130107,2023,1
130108,2023,1
130109,2023,1
130110,2023,1
130111,2023,1
130201,2023,1
130202,2023,1
130203,2023,1
130204,2023,1
130205,2023,1
130206,2023,1
130207,2023,1
130208,2023,1
130301,2023,3
130302,2023,3
130303,2023,3
130304,2023,3
130305,2023,3
130306,2023,3
130401,2023,1
130402,2023,1
130403,2023,1
130501,2023,0
130502,2023,0
130503,2023,0
130504,2023,0
130601,2023,0
130602,2023,0
130604,2023,0
130605,2023,0
130606,2023,4
130608,2023,0
130610,2023,4
130611,2023,0
130613,2023,4
130614,2023,0
130701,2023,1
130702,2023,1
130703,2023,1
130704,2023,1
130705,2023,1
130801,2023,3
130802,2023,3
130803,2023,5
130804,2023,5
130805,2023,3
130806,2023,5
130807,2023,3
130808,2023,3
130809,2023,3
130810,2023,3
130811,2023,5
130812,2023,5
130813,2023,5
130901,2023,0
130902,2023,0
130903,2023,3
130904,2023,0
130905,2023,0
130906,2023,0
130907,2023,0
130908,2023,3
131001,2023,6
131002,2023,6
131003,2023,0
131004,2023,5
131005,2023,6
131006,2023,0
131007,2023,6
131008,2023,5
131101,2023,6
131102,2023,0
131103,2023,6
131104,2023,0
131201,2023,1
131202,2023,1
131203,2023,1
140101,2023,1
140102,2023,2
140103,2023,1
140104,2023,1
140105,2023,1
140106,2023,1
140107,2023,1
140108,2023,1
140109,2023,1
140110,2023,2
140111,2023,1
140112,2023,1
140113,2023,1
140114,2023,1
140115,2023,1
140116,2023,1
140117,2023,1
140118,2023,1
140119,2023,1
140120,2023,1
140201,2023,1
140202,2023,3
140203,2023,2
140204,2023,1
140205,2023,1
140206,2023,1
140301,2023,1
140302,2023,2
140303,2023,1
140304,2023,2
140305,2023,1
140306,2023,1
140307,2023,2
140308,2023,2
140309,2023,1
140310,2023,3
140311,2023,1
140312,2023,1
150101,2023,1
150102,2023,1
150103,2023,1
150104,2023,1
150105,2023,1
150106,2023,1
150107,2023,1
150108,2023,1
150109,2023,1
150110,2023,1
150111,2023,1
150112,2023,1
150113,2023,1
150114,2023,1
150115,2023,1
150116,2023,1
150117,2023,1
150118,2023,1
150119,2023,1
150120,2023,1
150121,2023,1
150122,2023,1
150123,2023,1
150124,2023,1
