ubigeo,personal_total,programa_anemia,centro_salud_municipal,Año
021103,32,1,0,2024
021104,8,1,0,2024
021105,15,0,0,2024
021201,197,1,0,2024
021202,14,0,0,2024
021203,10,0,0,2024
021204,3,0,0,2024
021205,9,0,0,2024
021206,7,0,0,2024
021207,23,1,0,2024
021208,10,1,0,2024
021209,10,0,0,2024
021210,13,1,0,2024
021301,30,1,0,2024
021302,11,0,0,2024
021303,4,1,0,2024
021304,9,1,0,2024
021305,5,0,0,2024
021306,26,0,0,2024
021307,14,0,0,2024
021308,3,1,0,2024
021401,15,0,1,2024
021402,5,1,0,2024
021403,,0,0,2024
021404,19,0,0,2024
021405,,0,0,2024
021406,4,0,0,2024
021407,1,0,0,2024
021408,2,0,0,2024
021409,2,0,0,2024
021410,14,1,0,2024
021501,48,0,1,2024
021502,10,1,0,2024
021503,33,1,0,2024
021504,12,0,0,2024
021505,14,0,0,2024
021506,5,1,1,2024
021507,12,0,0,2024
021508,15,0,0,2024
021509,18,0,0,2024
021510,8,0,0,2024
021511,13,1,1,2024
021601,90,1,0,2024
021602,6,1,0,2024
021603,21,0,0,2024
021604,4,1,0,2024
021701,23,1,0,2024
021702,18,1,0,2024
021703,19,0,0,2024
021704,2,1,0,2024
021705,7,0,0,2024
021706,,0,0,2024
021707,1,1,0,2024
021708,28,1,0,2024
021709,,1,0,2024
021710,7,0,0,2024
021801,1880,0,1,2024
021802,45,1,0,2024
021803,131,0,0,2024
021804,30,0,0,2024
021805,113,1,1,2024
021806,186,1,0,2024
021807,30,0,0,2024
021808,216,1,0,2024
021809,835,1,0,2024
021901,51,1,0,2024
021902,4,1,0,2024
021903,14,1,0,2024
021904,6,0,0,2024
021905,,0,0,2024
021906,15,0,0,2024
021907,7,0,0,2024
021908,25,0,0,2024
021909,4,0,0,2024
021910,20,1,0,2024
022001,109,1,0,2024
022002,10,0,0,2024
022003,25,1,0,2024
022004,3,0,0,2024
022005,32,0,0,2024
022006,10,0,0,2024
022007,4,1,0,2024
022008,18,1,0,2024
030101,462,1,0,2024
030102,2,1,0,2024
030103,5,1,0,2024
030104,164,1,0,2024
030105,6,1,0,2024
030106,9,0,0,2024
030107,23,0,0,2024
030108,6,0,0,2024
030109,50,1,0,2024
030201,363,0,0,2024
030202,13,1,0,2024
030203,5,0,0,2024
030204,13,1,0,2024
030205,9,1,0,2024
030206,10,1,0,2024
030207,15,1,1,2024
030208,,1,0,2024
030209,2,0,0,2024
030210,6,1,0,2024
030211,6,1,0,2024
030212,31,1,0,2024
030213,82,0,0,2024
030214,5,0,0,2024
030215,20,1,0,2024
030216,115,1,0,2024
030217,6,0,0,2024
030218,11,1,0,2024
030219,8,0,0,2024
030220,12,0,0,2024
030301,27,1,1,2024
030302,,1,0,2024
030303,2,1,0,2024
030304,5,1,0,2024
030305,3,1,0,2024
030306,3,1,1,2024
030307,,0,0,2024
030401,61,1,0,2024
030402,,1,0,2024
030403,3,1,0,2024
030404,4,0,0,2024
030405,1,1,0,2024
030406,6,1,0,2024
030407,3,1,0,2024
030408,2,1,0,2024
030409,2,1,0,2024
030410,1,1,0,2024
030411,,0,0,2024
030412,16,0,0,2024
030413,2,1,0,2024
030414,4,1,0,2024
030415,4,1,0,2024
030416,12,1,0,2024
030417,4,1,0,2024
030501,505,0,0,2024
030502,17,0,0,2024
030503,36,1,0,2024
030504,249,0,0,2024
030505,87,1,0,2024
030506,80,0,0,2024
030601,91,1,0,2024
030602,89,0,0,2024
030603,8,1,1,2024
030604,40,1,0,2024
030605,27,0,0,2024
030606,17,0,0,2024
030607,21,0,1,2024
030608,16,0,0,2024
030609,15,1,0,2024
030610,9,1,0,2024
030611,7,1,0,2024
030612,2,1,0,2024
030701,31,1,0,2024
030702,5,1,0,2024
030703,,0,0,2024
030704,,0,0,2024
030705,,0,0,2024
030706,2,0,0,2024
030707,,1,0,2024
030708,47,1,0,2024
030709,2,0,0,2024
030710,16,0,0,2024
030711,1,1,0,2024
030712,1,1,0,2024
030713,,0,0,2024
030714,,0,0,2024
040101,1249,1,0,2024
040102,463,1,0,2024
040103,525,1,0,2024
040104,1223,1,0,2024
040105,64,1,0,2024
040106,8,1,0,2024
040107,300,0,0,2024
040108,323,1,0,2024
040109,218,1,0,2024
040110,353,0,0,2024
040111,28,1,0,2024
040112,519,0,0,2024
040113,3,1,0,2024
040114,4,1,0,2024
040115,14,1,0,2024
040116,54,1,0,2024
040117,327,1,0,2024
040118,8,0,0,2024
040119,18,0,0,2024
040120,5,1,1,2024
040121,42,1,0,2024
040122,296,1,0,2024
040123,113,0,0,2024
040124,109,1,0,2024
040125,52,1,0,2024
040126,408,1,0,2024
040127,26,0,0,2024
040128,234,0,0,2024
040129,582,1,0,2024
040201,202,0,0,2024
040202,7,0,0,2024
040203,17,0,0,2024
040204,9,1,0,2024
040205,16,1,0,2024
040206,26,1,0,2024
040207,12,1,0,2024
040208,88,1,0,2024
040301,32,1,0,2024
040302,20,0,0,2024
040303,7,0,0,2024
040304,7,0,0,2024
040305,18,1,0,2024
040306,,1,0,2024
040307,65,0,0,2024
040308,12,1,0,2024
040309,10,1,0,2024
040310,6,0,0,2024
040311,21,0,0,2024
040312,5,0,0,2024
040313,4,0,0,2024
040401,98,0,0,2024
040402,2,1,0,2024
040403,3,1,0,2024
040404,2,1,0,2024
040405,,1,0,2024
040406,4,1,0,2024
040407,10,1,0,2024
040408,6,1,0,2024
040409,11,0,0,2024
040410,3,1,0,2024
040411,3,0,0,2024
040412,,1,0,2024
040413,81,0,0,2024
040414,3,1,1,2024
040501,203,1,0,2024
040502,,1,0,2024
040503,,0,0,2024
040504,2,1,0,2024
040505,2,0,0,2024
040506,3,0,0,2024
040507,6,1,0,2024
040508,,1,0,2024
040509,,0,0,2024
040510,3,0,0,2024
040511,14,1,0,2024
040512,,1,0,2024
040513,6,0,0,2024
040514,6,0,0,2024
040515,,0,0,2024
040516,1,1,0,2024
040517,1,1,0,2024
040518,3,1,0,2024
040519,5,1,0,2024
040520,461,1,0,2024
040601,52,1,0,2024
040602,2,1,0,2024
040603,4,1,0,2024
040604,9,1,0,2024
040605,2,1,0,2024
040606,10,1,0,2024
040607,5,1,0,2024
040608,24,1,0,2024
040701,256,1,0,2024
040702,204,1,0,2024
040703,104,1,0,2024
040704,141,1,0,2024
040705,73,1,0,2024
040706,47,0,0,2024
040801,58,1,0,2024
040802,10,1,1,2024
040803,3,0,0,2024
040804,6,0,0,2024
040805,1,0,0,2024
040806,8,0,0,2024
040807,1,1,0,2024
040808,6,0,0,2024
040809,,0,1,2024
040810,4,1,0,2024
040811,4,1,0,2024
050101,726,1,0,2024
050102,23,1,0,2024
050103,13,1,1,2024
050104,121,1,1,2024
050105,24,1,0,2024
050106,12,1,0,2024
050107,10,0,0,2024
050108,34,0,1,2024
050109,17,1,0,2024
050110,285,1,0,2024
050111,9,0,0,2024
050112,14,1,1,2024
050113,37,1,0,2024
050114,29,1,0,2024
050115,133,1,0,2024
050116,169,1,0,2024
050201,80,0,0,2024
050202,30,0,0,2024
050203,17,1,0,2024
050204,10,1,0,2024
050205,14,1,0,2024
050206,9,0,0,2024
050301,43,1,0,2024
050302,9,0,0,2024
050303,8,0,0,2024
050304,20,1,0,2024
050401,267,1,0,2024
050402,34,1,0,2024
050403,17,1,1,2024
050404,24,1,0,2024
050405,17,1,0,2024
050406,12,1,0,2024
050407,21,1,0,2024
050408,50,1,0,2024
050409,14,1,0,2024
050410,15,0,0,2024
050411,17,1,0,2024
050412,7,1,0,2024
050413,16,0,0,2024
050501,188,1,0,2024
050502,14,0,0,2024
050503,52,1,0,2024
050504,22,1,0,2024
050505,8,0,0,2024
050506,7,0,0,2024
050507,31,1,1,2024
050508,43,1,0,2024
050509,26,1,0,2024
050510,10,1,0,2024
050511,11,0,0,2024
050512,12,0,0,2024
050513,3,0,0,2024
050514,8,0,0,2024
050515,7,1,0,2024
050601,105,1,0,2024
050602,8,0,0,2024
050603,11,1,0,2024
050604,6,0,0,2024
050605,6,0,0,2024
050606,8,0,0,2024
050607,5,1,0,2024
050608,5,1,0,2024
050609,12,1,0,2024
050610,4,1,0,2024
050611,10,0,0,2024
050612,4,1,0,2024
050613,13,1,0,2024
050614,3,1,0,2024
050615,2,1,0,2024
050616,1,1,0,2024
050617,18,1,1,2024
050618,2,0,0,2024
050619,12,1,0,2024
050620,6,0,0,2024
050621,10,1,0,2024
050701,116,0,0,2024
050702,8,1,1,2024
050703,6,0,0,2024
050704,5,1,0,2024
050705,19,0,0,2024
050706,9,1,0,2024
050707,3,1,0,2024
050708,4,1,0,2024
050801,27,1,0,2024
050802,2,1,0,2024
050803,,1,0,2024
050804,5,1,0,2024
050805,24,1,0,2024
050806,6,1,0,2024
050807,13,0,1,2024
050808,15,0,0,2024
050809,3,0,0,2024
050810,2,1,0,2024
050901,31,1,0,2024
050902,6,1,0,2024
050903,7,0,0,2024
050904,,0,0,2024
050905,4,1,0,2024
050906,,0,1,2024
050907,10,0,0,2024
050908,8,0,0,2024
050909,3,1,0,2024
050910,7,0,0,2024
050911,9,1,0,2024
051001,38,1,0,2024
051002,15,1,0,2024
051003,9,1,1,2024
051004,4,0,0,2024
051005,18,0,0,2024
051006,12,1,0,2024
051007,7,0,1,2024
051008,8,0,0,2024
051009,10,0,0,2024
051010,22,1,1,2024
051011,14,1,1,2024
051012,18,1,0,2024
051101,52,1,0,2024
051102,10,0,1,2024
051103,8,0,0,2024
051104,8,1,1,2024
051105,10,1,0,2024
051106,11,0,0,2024
051107,12,1,0,2024
051108,27,1,0,2024
060101,2202,1,1,2024
060102,54,1,0,2024
060103,41,0,0,2024
060104,39,0,0,2024
060105,163,1,0,2024
060106,113,1,0,2024
060107,29,1,0,2024
060108,462,1,0,2024
060109,37,0,0,2024
060110,30,0,0,2024
060111,18,1,0,2024
060112,23,1,0,2024
060201,307,1,1,2024
060202,65,1,0,2024
060203,38,0,0,2024
060204,9,0,0,2024
060301,197,0,0,2024
060302,13,0,0,2024
060303,33,1,0,2024
060304,64,1,0,2024
060305,6,0,0,2024
060306,4,1,0,2024
060307,16,0,0,2024
060308,36,1,0,2024
060309,38,1,0,2024
060310,14,1,0,2024
060311,9,0,0,2024
060312,18,0,0,2024
060401,430,0,0,2024
060402,20,0,0,2024
060403,16,1,0,2024
060404,17,0,0,2024
060405,22,1,0,2024
060406,14,0,0,2024
060407,24,1,0,2024
060408,32,1,0,2024
060409,35,0,0,2024
060410,36,1,0,2024
060411,53,1,0,2024
060412,10,0,0,2024
060413,18,1,0,2024
060414,8,0,0,2024
060415,40,0,0,2024
060416,7,0,0,2024
060417,117,0,0,2024
060418,10,0,0,2024
060419,47,0,0,2024
060501,51,1,0,2024
060502,30,0,0,2024
060503,9,0,0,2024
060504,9,0,0,2024
060505,13,0,0,2024
060506,3,0,0,2024
060507,7,0,0,2024
060508,48,0,0,2024
060601,241,1,0,2024
060602,28,0,0,2024
060603,18,1,0,2024
060604,15,1,0,2024
060605,25,0,0,2024
060606,24,0,0,2024
060607,43,1,0,2024
060608,16,0,0,2024
060609,6,0,0,2024
060610,29,1,0,2024
060611,16,0,0,2024
060612,25,1,0,2024
060613,29,0,1,2024
060614,64,1,0,2024
060615,9,0,0,2024
060701,416,1,0,2024
060702,30,1,0,2024
060703,91,0,0,2024
060801,562,1,0,2024
060802,94,1,0,2024
060803,41,0,0,2024
060804,43,1,0,2024
060805,39,0,0,2024
060806,25,0,0,2024
060807,47,0,0,2024
060808,47,1,0,2024
060809,26,1,0,2024
060810,26,0,0,2024
060811,38,0,0,2024
060812,41,0,0,2024
060901,218,0,0,2024
060902,47,1,1,2024
060903,90,1,0,2024
060904,127,1,0,2024
060905,47,1,0,2024
060906,78,0,0,2024
060907,81,1,0,2024
061001,206,1,0,2024
061002,21,1,0,2024
061003,18,0,0,2024
061004,28,0,0,2024
061005,15,0,0,2024
061006,10,0,0,2024
061007,66,1,1,2024
061101,88,1,0,2024
061102,6,1,0,2024
061103,2,0,0,2024
061104,18,1,0,2024
061105,11,1,0,2024
061106,15,0,0,2024
061107,13,0,0,2024
061108,7,1,0,2024
061109,14,0,0,2024
061110,12,0,0,2024
061111,30,0,0,2024
061112,12,1,0,2024
061113,3,0,0,2024
061201,117,1,0,2024
061202,18,0,1,2024
061203,10,0,0,2024
061204,22,1,0,2024
061301,105,0,0,2024
061302,10,1,0,2024
061303,28,0,0,2024
061304,18,0,0,2024
061305,31,0,0,2024
061306,10,1,0,2024
061307,29,0,0,2024
061308,17,1,0,2024
061309,18,0,0,2024
061310,21,1,0,2024
061311,31,1,0,2024
070101,742,1,1,2024
070102,443,1,0,2024
070103,199,1,0,2024
070104,655,1,0,2024
070105,254,1,1,2024
070106,1354,1,1,2024
070107,350,1,0,2024
080101,2321,0,1,2024
080102,92,0,0,2024
080103,335,1,0,2024
080104,1345,1,0,2024
080105,2025,1,0,2024
080106,1344,1,0,2024
080107,116,1,0,2024
080108,602,1,0,2024
080201,42,1,0,2024
080202,,1,0,2024
080203,16,1,0,2024
080204,2,1,0,2024
080205,48,0,1,2024
080206,51,1,0,2024
080207,4,1,0,2024
080301,588,1,0,2024
080302,252,1,0,2024
080303,75,0,0,2024
080304,20,0,0,2024
080305,192,0,0,2024
080306,216,1,0,2024
080307,29,1,0,2024
080308,138,1,0,2024
080309,32,0,0,2024
080401,129,1,0,2024
080402,63,1,0,2024
080403,114,1,0,2024
080404,300,1,0,2024
080405,600,1,0,2024
080406,115,1,0,2024
080407,72,0,0,2024
080408,163,1,0,2024
080501,509,1,0,2024
080502,10,1,0,2024
080503,4,1,1,2024
080504,12,1,0,2024
080505,24,1,0,2024
080506,29,1,0,2024
080507,4,1,0,2024
080508,5,1,0,2024
080601,180,1,0,2024
080602,27,1,0,2024
080603,87,0,0,2024
080604,18,1,0,2024
080605,114,1,1,2024
080606,62,1,0,2024
080607,7,1,0,2024
080608,104,1,0,2024
080701,1216,1,0,2024
080702,60,1,0,2024
080703,230,0,0,2024
080704,82,1,0,2024
080705,338,1,0,2024
080706,22,1,0,2024
080707,86,1,0,2024
080708,163,1,0,2024
080801,1324,1,1,2024
080802,6,0,0,2024
080803,177,1,0,2024
080804,4,1,0,2024
080805,307,0,0,2024
080806,118,1,0,2024
080807,46,1,0,2024
080808,28,0,0,2024
080901,2411,1,0,2024
080902,1217,0,0,2024
080903,274,1,0,2024
080904,409,0,0,2024
080905,509,0,0,2024
080906,2223,1,0,2024
080907,48,1,0,2024
080908,603,0,0,2024
080909,1694,1,0,2024
080910,62,1,0,2024
080911,205,1,0,2024
080912,8,1,0,2024
080913,15,1,0,2024
080914,5485,0,0,2024
080915,747,1,0,2024
080916,9,1,1,2024
080917,,0,0,2024
080918,91,1,0,2024
081001,95,1,1,2024
081002,26,1,0,2024
081003,24,1,0,2024
081004,8,1,0,2024
081005,108,1,0,2024
081006,19,1,0,2024
081007,11,1,0,2024
081008,,0,0,2024
081009,13,1,0,2024
081101,64,1,0,2024
081102,38,0,0,2024
081103,455,1,0,2024
081104,168,1,0,2024
081105,217,1,0,2024
081106,26,0,0,2024
081201,316,1,0,2024
081202,93,1,0,2024
081203,48,1,1,2024
081204,129,0,0,2024
081205,751,1,0,2024
081206,172,1,1,2024
081207,72,0,0,2024
081208,27,1,0,2024
081209,242,1,0,2024
081210,517,0,1,2024
081211,54,1,1,2024
081212,400,1,0,2024
081301,1066,1,0,2024
081302,116,1,0,2024
081303,41,1,0,2024
081304,690,1,0,2024
081305,284,1,0,2024
081306,27,1,1,2024
081307,98,1,1,2024
090101,325,1,0,2024
090102,6,0,0,2024
090103,85,1,0,2024
090104,9,0,0,2024
090105,8,1,0,2024
090106,13,0,0,2024
090107,3,0,0,2024
090108,10,0,0,2024
090109,3,1,0,2024
090110,14,1,0,2024
090111,9,0,0,2024
090112,10,0,0,2024
090113,23,1,1,2024
090114,10,1,0,2024
090115,8,0,0,2024
090116,6,0,1,2024
090117,107,0,0,2024
090118,47,1,0,2024
090119,19,1,0,2024
090201,193,0,0,2024
090202,26,1,0,2024
090203,18,0,0,2024
090204,13,0,0,2024
090205,16,0,0,2024
090206,117,1,0,2024
090207,20,0,0,2024
090208,21,1,0,2024
090301,414,0,0,2024
090302,16,1,0,2024
090303,12,1,0,2024
090304,7,0,1,2024
090305,10,1,0,2024
090306,9,1,0,2024
090307,15,0,0,2024
090308,16,1,0,2024
090309,14,0,1,2024
090310,16,0,0,2024
090311,7,1,0,2024
090312,15,1,0,2024
090401,49,0,0,2024
090402,6,1,0,2024
090403,5,1,1,2024
090404,5,1,0,2024
090405,6,0,0,2024
090406,6,1,0,2024
090407,5,0,0,2024
090408,8,1,0,2024
090409,5,1,0,2024
090410,1,1,0,2024
090411,9,1,0,2024
090412,1,0,0,2024
090413,8,1,0,2024
090501,96,0,0,2024
090502,13,0,0,2024
090503,8,0,0,2024
090504,7,1,0,2024
090505,6,0,0,2024
090506,7,0,0,2024
090507,7,1,0,2024
090508,6,0,0,2024
090509,6,1,0,2024
090510,11,1,0,2024
090511,16,0,0,2024
090601,40,0,0,2024
090602,2,0,0,2024
090603,1,0,0,2024
090604,,1,1,2024
090605,,0,0,2024
090606,2,0,0,2024
090607,12,1,0,2024
090608,1,0,0,2024
090609,,0,0,2024
090610,2,0,0,2024
090611,4,0,0,2024
090612,,0,0,2024
090613,4,0,0,2024
090614,1,0,0,2024
090615,2,1,0,2024
090616,3,0,0,2024
090701,197,0,0,2024
090702,14,0,0,2024
090703,27,0,0,2024
090704,35,0,0,2024
090705,60,0,0,2024
090706,40,0,0,2024
090707,14,1,0,2024
090709,9,1,0,2024
090710,12,0,0,2024
090711,32,0,0,2024
090713,2,0,0,2024
090714,12,1,0,2024
090715,21,0,0,2024
090716,6,1,0,2024
090717,26,0,0,2024
090718,15,1,1,2024
090719,44,1,0,2024
090720,10,0,1,2024
090721,4,0,0,2024
090722,6,0,0,2024
090723,8,0,0,2024
090724,,0,0,2024
090725,6,1,0,2024
100101,850,1,0,2024
100102,408,1,0,2024
100103,36,1,0,2024
100104,33,1,0,2024
100105,13,1,0,2024
100106,19,1,0,2024
100107,6,0,0,2024
100108,8,0,0,2024
100109,62,0,0,2024
100110,,1,0,2024
100111,271,1,0,2024
100112,9,0,0,2024
100113,,0,0,2024
100201,188,1,0,2024
100202,7,0,0,2024
100203,6,1,0,2024
100204,21,1,1,2024
100205,42,1,0,2024
100206,6,0,0,2024
100207,20,0,0,2024
100208,19,0,0,2024
100301,70,0,0,2024
100307,4,1,0,2024
100311,8,1,1,2024
100313,7,0,0,2024
100316,2,0,0,2024
100317,,0,0,2024
100321,1,0,0,2024
100322,5,1,0,2024
100323,2,0,0,2024
100401,50,0,0,2024
100402,2,1,1,2024
100403,7,1,0,2024
100404,11,0,1,2024
100501,169,0,0,2024
100502,,0,0,2024
100503,5,0,0,2024
100504,8,0,0,2024
100505,4,0,0,2024
100506,,0,0,2024
100507,60,0,0,2024
100508,6,1,0,2024
100509,4,1,0,2024
100510,3,1,0,2024
100511,1,0,0,2024
100601,539,1,0,2024
100602,65,1,0,2024
100603,10,1,0,2024
100604,193,1,0,2024
100605,44,0,0,2024
100606,52,1,0,2024
100607,22,1,0,2024
100608,63,0,0,2024
100609,20,1,0,2024
100610,7,1,0,2024
100701,128,0,0,2024
100702,28,0,0,2024
100703,8,0,0,2024
100704,41,1,0,2024
100705,12,0,0,2024
100801,54,0,0,2024
100802,62,1,0,2024
100803,29,1,0,2024
100804,34,1,0,2024
100901,163,0,0,2024
100902,53,1,0,2024
100903,16,1,0,2024
100904,32,1,0,2024
100905,49,1,0,2024
101001,13,1,0,2024
101002,3,0,0,2024
101003,1,1,0,2024
101004,7,1,0,2024
101005,12,1,1,2024
101006,3,1,1,2024
101007,6,1,0,2024
101101,25,0,1,2024
101102,1,1,0,2024
101103,4,0,0,2024
101104,18,1,0,2024
101105,5,0,1,2024
101106,24,1,0,2024
101107,4,1,1,2024
101108,5,0,0,2024
110101,1194,1,1,2024
110102,120,1,0,2024
110103,64,1,0,2024
110104,4,1,0,2024
110105,15,0,0,2024
110106,217,0,0,2024
110107,24,1,0,2024
110108,112,0,1,2024
110109,38,0,0,2024
110110,40,1,1,2024
110111,135,1,0,2024
110112,122,1,0,2024
110113,5,0,0,2024
110114,14,0,0,2024
110201,407,0,0,2024
110202,50,0,0,2024
110203,28,0,0,2024
110204,37,0,0,2024
110205,64,0,0,2024
110206,46,1,0,2024
110207,161,1,0,2024
110208,3,0,0,2024
110209,12,1,0,2024
110210,112,1,0,2024
110211,22,1,0,2024
110301,290,1,0,2024
110302,10,1,1,2024
110303,14,0,0,2024
110304,53,0,0,2024
110305,156,0,0,2024
110401,27,0,1,2024
110402,11,0,0,2024
110403,12,0,0,2024
110404,3,0,0,2024
110405,1,0,1,2024
110501,321,1,0,2024
110502,14,1,0,2024
110503,94,0,0,2024
110504,80,1,0,2024
110505,158,0,0,2024
110506,69,0,0,2024
110507,142,1,0,2024
110508,65,1,0,2024
120101,936,1,1,2024
120104,2,0,0,2024
120105,4,0,0,2024
120106,3,1,0,2024
120107,389,1,0,2024
120108,9,0,1,2024
120111,3,1,0,2024
120112,1,1,0,2024
120113,4,0,0,2024
120114,822,1,0,2024
120116,,1,0,2024
120117,25,1,0,2024
120119,75,1,0,2024
120120,4,0,0,2024
120121,26,1,1,2024
120122,5,1,0,2024
120124,9,0,0,2024
120125,101,0,0,2024
120126,12,1,0,2024
120127,16,1,0,2024
120128,23,0,0,2024
120129,62,1,0,2024
120130,39,1,0,2024
120132,12,0,0,2024
120133,80,1,0,2024
120134,64,1,1,2024
120135,12,1,0,2024
120136,13,0,0,2024
120201,156,1,0,2024
120202,4,1,0,2024
120203,6,1,1,2024
120204,18,1,0,2024
120205,,1,0,2024
120206,12,0,0,2024
120207,22,1,0,2024
120208,7,1,0,2024
120209,6,1,0,2024
120210,24,1,0,2024
120211,4,1,0,2024
120212,13,1,0,2024
120213,21,1,0,2024
120214,14,1,0,2024
120215,8,0,0,2024
120301,228,1,0,2024
120302,194,0,0,2024
120303,239,0,0,2024
120304,42,0,0,2024
120305,176,0,0,2024
120306,39,1,0,2024
120401,246,1,0,2024
120402,22,0,0,2024
120403,31,0,0,2024
120404,2,1,0,2024
120405,2,0,0,2024
120406,3,1,0,2024
120407,4,0,0,2024
120408,14,0,0,2024
120409,,1,0,2024
120410,8,0,0,2024
120411,6,1,0,2024
120412,,1,0,2024
120413,1,0,0,2024
120414,,0,0,2024
120415,2,0,0,2024
120416,1,0,0,2024
120417,3,1,0,2024
120418,2,0,0,2024
120419,18,0,0,2024
120420,6,0,0,2024
120421,4,0,0,2024
120422,10,0,0,2024
120423,3,1,0,2024
120424,4,0,0,2024
120425,2,0,0,2024
120426,4,0,0,2024
120427,,1,0,2024
120428,4,1,0,2024
120429,8,1,0,2024
120430,28,1,0,2024
120431,9,0,0,2024
120432,4,0,0,2024
120433,3,0,0,2024
120434,42,0,0,2024
120501,94,1,1,2024
120502,43,1,0,2024
120503,16,1,0,2024
120504,30,1,1,2024
120601,508,1,0,2024
120602,42,0,0,2024
120603,69,1,1,2024
120604,174,1,1,2024
120605,56,1,0,2024
120606,264,1,0,2024
120607,167,1,0,2024
120608,107,1,0,2024
120609,34,1,0,2024
120701,300,1,0,2024
120702,39,0,0,2024
120703,5,0,0,2024
120704,25,1,0,2024
120705,24,1,0,2024
120706,31,0,0,2024
120707,23,0,0,2024
120708,13,0,0,2024
120709,16,1,0,2024
120801,164,1,1,2024
120802,6,1,0,2024
120803,8,1,0,2024
120804,10,0,0,2024
120805,15,1,0,2024
120806,21,1,0,2024
120807,31,1,0,2024
120808,58,1,0,2024
120809,7,0,0,2024
120810,74,1,0,2024
120901,208,1,0,2024
120902,29,0,0,2024
120903,20,1,0,2024
120904,14,0,1,2024
120905,27,0,0,2024
120906,8,1,0,2024
120907,16,1,1,2024
120908,10,1,0,2024
120909,10,1,0,2024
130101,2353,1,0,2024
130102,417,1,0,2024
130103,79,1,0,2024
130104,282,1,0,2024
130105,558,1,0,2024
130106,202,1,0,2024
130107,297,1,0,2024
130108,31,0,0,2024
130109,227,0,0,2024
130110,27,1,0,2024
130111,480,1,1,2024
130201,90,1,0,2024
130202,72,0,0,2024
130203,66,0,1,2024
130204,27,0,1,2024
130205,130,1,0,2024
130206,81,0,0,2024
130207,163,0,0,2024
130208,230,1,0,2024
130301,32,0,0,2024
130302,4,1,1,2024
130303,6,1,0,2024
130304,3,0,0,2024
130305,10,0,0,2024
130306,8,0,0,2024
130401,262,1,0,2024
130402,78,0,0,2024
130403,118,0,0,2024
130501,35,0,0,2024
130502,26,1,0,2024
130503,13,1,0,2024
130504,15,0,0,2024
130601,266,1,0,2024
130602,21,1,0,2024
130604,21,0,0,2024
130605,14,0,0,2024
130606,2,1,0,2024
130608,5,1,0,2024
130610,,0,0,2024
130611,11,1,0,2024
130613,31,0,1,2024
130614,76,1,0,2024
130701,246,0,0,2024
130702,231,1,0,2024
130703,24,0,0,2024
130704,216,1,0,2024
130705,57,1,0,2024
130801,138,0,0,2024
130802,12,0,0,2024
130803,22,1,0,2024
130804,27,0,0,2024
130805,13,0,0,2024
130806,10,0,0,2024
130807,,0,0,2024
130808,67,1,0,2024
130809,30,1,0,2024
130810,8,0,0,2024
130811,9,0,0,2024
130812,10,0,0,2024
130813,5,1,0,2024
130901,581,1,0,2024
130902,36,0,0,2024
130903,19,1,0,2024
130904,20,0,0,2024
130905,30,1,0,2024
130906,84,1,0,2024
130907,24,1,0,2024
130908,38,0,1,2024
131001,171,1,0,2024
131002,75,0,0,2024
131003,17,0,0,2024
131004,9,0,0,2024
131005,26,0,0,2024
131006,25,1,0,2024
131007,11,1,0,2024
131008,30,1,0,2024
131101,94,1,0,2024
131102,12,1,0,2024
131103,21,1,0,2024
131104,17,1,0,2024
131201,347,0,0,2024
131202,236,0,0,2024
131203,32,0,0,2024
140101,1948,1,0,2024
140102,69,0,0,2024
140103,45,1,0,2024
140104,26,0,0,2024
140105,521,1,0,2024
140106,374,1,0,2024
140107,22,0,0,2024
140108,128,1,0,2024
140109,26,1,0,2024
140110,24,0,1,2024
140111,36,0,0,2024
140112,317,1,0,2024
140113,59,1,0,2024
140114,42,0,1,2024
140115,54,0,0,2024
140116,94,1,0,2024
140117,118,0,0,2024
140118,174,0,0,2024
140119,72,1,0,2024
140120,139,1,0,2024
140201,301,0,0,2024
140202,50,1,0,2024
140203,26,1,0,2024
140204,57,1,0,2024
140205,120,1,0,2024
140206,50,1,0,2024
140301,649,1,0,2024
140302,6,0,0,2024
140303,21,0,0,2024
140304,42,0,0,2024
140305,76,1,0,2024
140306,185,0,0,2024
140307,156,0,0,2024
140308,106,0,0,2024
140309,47,1,0,2024
140310,62,1,1,2024
140311,56,0,1,2024
140312,52,0,0,2024
150101,4009,1,0,2024
150102,272,1,0,2024
150103,2597,1,0,2024
150104,438,1,0,2024
150105,242,1,0,2024
150106,554,0,0,2024
150107,199,1,0,2024
150108,574,1,0,2024
150109,80,1,0,2024
150110,774,1,0,2024
150111,180,1,0,2024
150112,737,0,0,2024
150113,673,1,0,2024
150114,1086,1,0,2024
150115,780,1,0,2024
150116,874,0,0,2024
150117,1452,1,0,2024
150118,1149,1,0,2024
150119,821,1,0,2024
150120,361,1,0,2024
150121,648,1,0,2024
150122,2314,1,0,2024
150123,467,1,0,2024
150124,78,1,0,2024
150125,893,1,0,2024
150126,144,1,0,2024
150127,71,1,0,2024
150128,305,1,0,2024
150129,148,0,0,2024
150130,1685,1,1,2024
150131,1802,1,1,2024
150132,1982,1,0,2024
150133,589,1,0,2024
150134,228,1,0,2024
150135,1790,1,0,2024
150136,901,1,0,2024
150137,496,1,0,2024
150138,115,1,0,2024
150139,87,1,0,2024
150140,2977,1,0,2024
