ubigeo,pct_agua_permanente,pct_agua_estacional
030408,0.04087064196577898,0.6480525537115657
030409,0.34734734734734735,0.6126126126126126
030410,0.3010701366559485,0.6957269895498391
030411,0.1498596086454955,0.8270139085388416
030412,0.4517086039659578,0.5419073086847058
030413,0.0,0.5215759849906191
030414,0.2823280199120902,0.6612879309431763
030415,0.04493596196551711,0.8285186986536366
030416,0.4261665141811528,0.5427264409881062
030417,0.148566527216967,0.7428811872375203
030501,0.19837341991614915,0.7585032941398987
030502,0.2576287181829931,0.7311697718522616
030503,0.2565398723682227,0.7002864177679513
030504,0.506277933235302,0.4889818187082617
030505,0.0016604203235447601,0.978544997390768
030506,0.4719695367040406,0.48677808335096256
030601,0.14021787001501007,0.6371349733504708
030602,0.15069437604648872,0.5776617748448735
030603,0.20477673594276022,0.6771635425312482
030604,0.21321416871732107,0.6185902617225155
030605,0.26003663962313533,0.6628631248364302
030606,0.27450980392156865,0.6862745098039216
030607,0.26222187247939244,0.6751785327851115
030608,0.0,1.0
030609,0.5,0.5
030610,0.3263653939101015,0.5802412908502806
030611,0.17542146413447163,0.5830775717217558
030612,0.1392889231164163,0.7480254995079791
030701,0.4414976599063963,0.5273010920436817
030702,0.5969377938499336,0.39428185912963687
030703,0.032408646767501006,0.8949939767099452
030704,0.0,0.876012869399428
030705,0.19760568093095887,0.7250622746031158
030706,0.5493479634629747,0.436002757511346
030707,0.5311435707258004,0.46403163551048215
030708,0.3119777989973741,0.6728037717832419
030709,0.0,0.9165302782324057
030710,0.0,1.0
030711,0.0,0.8339678223430774
030712,0.0,1.0
030713,0.09651505298190582,0.8148502352626142
030714,0.2964656642381026,0.6238180127112076
040101,0.1875,0.75
040102,0.0,0.8694192018964836
040103,0.6602207501969545,0.27254931909899194
040104,0.09090909090909091,0.7272727272727273
040105,0.1,0.54
040107,0.0,0.47058823529411764
040108,0.25,0.6827956989247311
040112,0.0,0.75
040113,0.0,1.0
040114,0.6509121061359867,0.2736318407960199
040115,0.0,0.0
040116,0.0,1.0
040117,0.45454545454545453,0.45454545454545453
040118,0.09174311926605505,0.4197247706422018
040119,0.47270791914958116,0.4404848780985274
040120,0.04168191800878477,0.89078513909224
040121,0.14527751780342862,0.8419548530470921
040123,0.617748528173583,0.3756992885971081
040124,0.08670645389294283,0.837370956984002
040125,0.6730948755091682,0.3003850487191868
040126,0.0,0.5
040127,0.4543048019675595,0.5285482857914124
040128,0.29740454402019567,0.6541337961502052
040129,1.0,0.0
040201,0.5746557804724869,0.12967776221073488
040202,0.0,0.6873777791148952
040203,0.10706406931037248,0.5208453504673788
040204,0.45777030018595594,0.3303862438547643
040205,0.02914836960516757,0.6542168283739495
040206,0.27176485574706133,0.48745821795432837
040207,0.36637811356220656,0.5206244738654623
040208,0.431192445823332,0.5117767450569396
040301,0.0,0.9858156028368794
040302,0.0011279115159401434,0.5056697462589461
040303,0.40651069604342477,0.5670754407314302
040304,0.5229059564763637,0.4694136291600634
040305,0.005216174978238872,0.6681980053381528
