ubigeo,pct_cultivo,pct_construido,pct_desnudo,pct_agua_visible
150140,0.001860618023125779,0.8173422368702531,0.12111275497231418,0.00013002031174675241
150133,0.00037755087436340724,0.8377006674671733,0.11070564834204169,0.00549546272684515
150143,0.00039430881477222127,0.3623395144461526,0.41468276989385283,0.000611858505681033
150114,0.005775031850272772,0.45254649420527643,0.47692839523124336,0.002761033540550316
150123,0.013188199210780014,0.07308871249163575,0.6932688285717139,0.0008973749652652735
150109,0.0015437362109461169,0.03347001434014934,0.9205530991554898,0.00034115803317493517
150107,2.111678651202112e-05,0.13522063853684352,0.8310479863653466,0.00354497018433961
150118,0.0014091718575960331,0.1538830395197504,0.8027151560056165,0.00500999063986459
150103,0.000274032631972981,0.4044381345959928,0.5785552052369086,0.0060586485554380695
150716,0.0008602251628741795,0.0013583698172765077,0.5304281912410329,2.542075603047191e-06
150707,6.728761258800824e-05,0.0037089107973837174,0.04670565126228923,0.0004597986860180563
150703,6.358388941137627e-05,0.005758608443183562,0.03865391254586522,0.0
150728,0.0009166598147208426,0.012831272024556825,0.3502327495749274,0.0012324995607958947
150727,0.0029442650623693473,0.023523292311831145,0.48658252226528287,0.0008243942174634173
150702,0.0007554201712073395,0.002626214838645895,0.7050797054240725,1.4690165763583586e-05
150714,0.0025070289705469233,0.017539429346070706,0.7327002062849037,0.0004383158618216924
150505,0.002492967761986748,0.021748334055257973,0.8857805954277936,0.0009515898393540217
150129,0.01134063611167116,0.06114396694680973,0.6534218869432119,0.00406518760125235
150127,0.0012388706091759237,0.02253539210092764,0.8219482592239807,0.008964547833342953
150126,0.0010637280677495422,0.07007522358263407,0.7107620223888648,0.010470248087308905
150119,0.015935837307880323,0.15078473080188956,0.5528691116282951,0.0065135432537744824
150138,0.0,0.08942198624994012,0.868543232098384,0.034113319948947625
150124,0.0,0.06382715113179896,0.8716338765760315,0.04945389499885135
150513,0.017116736450558875,0.07476972359523758,0.6893468883639544,0.05912704844193095
150515,0.03646223381181525,0.020788927886000504,0.5290568292820117,0.0020701355132047646
150509,0.026605892909641122,0.0390742356127191,0.4072993375506494,0.01549845038644976
110501,0.28451293371206277,0.25467615085572953,0.20963082911546194,0.01693328858929315
110211,0.1389838819425895,0.0751855126602886,0.23331312158439316,0.17466899199263797
150507,0.542696498106882,0.042033751326788674,0.1515846608989892,0.000247680159634234
150514,0.5496323926282554,0.030448497047460405,0.1235577064134352,0.0043653779049544475
150504,0.06339444941342724,0.028131073256934626,0.6889924877649838,0.011564622704895885
150502,0.012991894792825592,0.033645943845776474,0.658197630504815,0.013829133866561413
150512,0.04634049992470385,0.004232193936973024,0.7820767443305698,0.0001209693095703576
150510,0.03834647062711709,0.006755220114735049,0.8415421433575233,0.0003978460694559587
150501,0.07629138574294828,0.018387664883965177,0.7998926416646269,0.009438911642786136
110206,0.11083736287558624,0.017563883557521722,0.7473930644386798,0.0038202895000114746
110207,0.005245868225157064,0.017272649522466363,0.9536276373053277,4.045436502519299e-06
150508,0.0009195815910940958,0.002105940386568109,0.8959423516146259,0.0031467004160927016
150516,0.0018543187137197701,0.0036862764619893847,0.5135244420017503,0.0035511150547016205
150511,0.00151939306659637,0.00134060440907359,0.7401063572258039,0.0013168602816830536
151009,0.00167673613895035,0.002176564732986299,0.1827545011780119,0.001648038155033699
151015,0.004366390530148946,0.008761526734038853,0.003933378070691591,1.7922119325048793e-05
151005,0.0011327563628206968,0.003913650142996469,0.04513085194229999,0.00010093868579590368
110203,0.0003154849788619842,0.0019379791558664743,0.38514777378269704,5.121509397110133e-05
110208,0.000620555478258363,0.0016624360831965482,0.2118616779374112,3.990710471114875e-06
110205,0.05857038409972498,0.002371406176002778,0.8275847789560633,0.0009525802475988032
110202,0.0284644947789483,0.004029147462316832,0.8495508922307232,0.0028881364248731535
110201,0.007797209949413513,0.02665812589424264,0.9411662780978675,1.5361823813555893e-05
110210,0.07038644048950536,0.21080489767085897,0.3526954195527469,0.0
110204,0.41619321441880036,0.02627689735557805,0.13065525016553645,0.006854395613552495
110504,0.2342473251981733,0.004989117827077514,0.5408828256200232,0.0009474379193134152
110507,0.1898549598304937,0.029504228692968218,0.4666025857327695,0.030865027740712266
110508,0.12486581334369436,0.03522128342807032,0.6616818378846989,0.002764740829313069
110506,0.07004262131471231,0.02428071948399494,0.7853537642741645,0.0015527648639172887
110503,0.036916163356333194,0.0010710459222137783,0.8966646852642028,0.0016099214307135174
090404,0.001953652642038316,0.002173905575669047,0.24565073336708693,0.0008473502602047309
110502,0.000851202004861082,0.0012902615261431599,0.5383510148544458,0.0012309992826207365
090413,0.0002668361073735445,0.004775184556898697,0.06904508999084234,0.0006750856774946383
090602,0.00022395017230231507,0.004403247080678483,0.1153378120280423,0.0009129163020674501
090601,0.00023312585752401844,0.005404358433754804,0.16162362429391858,0.0002542848101200139
090615,0.00032276866044509274,0.0012758181812784085,0.25232365811475493,0.0014965442852247744
090613,0.0007006489141299975,0.0011936537261548524,0.19708121198416753,0.0001611898776498833
090611,0.0003176241019645613,0.0019557839016811837,0.20296641812269303,2.1324410296601135e-05
090616,0.00023529247348231375,0.002895182238098117,0.27710371409431234,0.004109650512196176
090610,0.0006500534752303253,0.002727447746806547,0.21361381699074786,7.967598318283689e-05
090604,0.004152483848878036,0.01097034385317745,0.03341593690919872,4.772969941239121e-05
090609,0.002547042374394853,0.0011665454074728427,0.08169482168734238,0.00021925968137227622
090406,0.0029958659404007225,0.003856163293231383,0.09797086935472955,0.0006786201731700472
090401,0.0002752902764476791,0.002149887028408985,0.2981345354432346,0.00676380103184457
090411,0.0,0.001905604007682903,0.3456272090615685,0.04484053406748567
090101,0.0018046144848354562,0.00931939047704602,0.13071260010246835,0.0021436840522374803
090118,0.0004723965205283991,0.0021043570295394254,0.17934153745302325,0.0037447973374882594
090405,0.0001799497299565528,0.000775399486543437,0.22635792963248735,0.0067986920755932975
090403,0.00020856023508769488,0.00137699412356709,0.24536959765459113,0.008065429337796326
090409,0.0022218107234669503,0.0024920342194291885,0.1184950313207176,7.538163846582726e-05
090407,0.00047428108340298125,0.0018753724260250795,0.20990392369197344,0.0008483827641542027
090402,0.0002484332591243463,0.00274496650334405,0.21051739586466425,6.474690331753795e-05
090408,0.00030271076935450006,0.001765378426936617,0.05019357851043961,0.00020509616496855736
090412,0.003257183216271211,0.0037747621717620365,0.02667981625823965,0.00015377167350334015
090410,0.0005853284602360493,0.0019887529199636798,0.2904943635245463,0.0019829354890143003
110209,0.000292241022639874,0.0014704218833693436,0.13138843233683312,0.0011854283735251228
151032,0.0017511607384869702,0.0035701555392720057,0.14495431468158557,0.00015498726553861845
151020,0.0008012476718758393,0.0010752585490375294,0.23181692500729814,0.002545781920330598
151019,2.852703643885418e-05,0.0006562816534238359,0.24568359569150655,0.001858332659445358
